id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:pDOP,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
1857,-17656068,537904715,194634,289,2022,11,14,15,10,1
1858,-17656244,537904692,194883,289,2022,11,14,15,10,2
1859,-17656277,537904693,195070,289,2022,11,14,15,10,3
1860,-17656388,537904679,195021,289,2022,11,14,15,10,4
1861,-17656478,537904669,195053,289,2022,11,14,15,10,5
1862,-17656570,537904660,195247,290,2022,11,14,15,10,6
1863,-17656711,537904640,195446,290,2022,11,14,15,10,7
1864,-17656927,537904605,195243,290,2022,11,14,15,10,8
1865,-17657078,537904583,195444,290,2022,11,14,15,10,9
1866,-17657219,537904560,195514,290,2022,11,14,15,10,10
1867,-17657429,537904526,195714,290,2022,11,14,15,10,11
1868,-17657553,537904506,195738,290,2022,11,14,15,10,12
1869,-17657729,537904476,195775,290,2022,11,14,15,10,13
1870,-17657762,537904471,195799,290,2022,11,14,15,10,14
1871,-17657886,537904450,195934,290,2022,11,14,15,10,15
1872,-17657986,537904432,195912,290,2022,11,14,15,10,16
1873,-17658013,537904427,195912,9999,2022,11,14,15,10,17
1874,-17658041,537904423,195912,9999,2022,11,14,15,10,18
1875,-17658068,537904418,195912,9999,2022,11,14,15,10,19
1876,-17659058,537904233,195930,290,2022,11,14,15,10,20
1877,-17659350,537904170,195919,290,2022,11,14,15,10,21
1878,-17659434,537904144,195815,290,2022,11,14,15,10,22
1879,-17659042,537904203,195921,290,2022,11,14,15,10,23
1880,-17658884,537904214,195918,290,2022,11,14,15,10,25
1881,-17658955,537904201,196070,291,2022,11,14,15,10,26
1882,-17659050,537904182,196174,291,2022,11,14,15,10,27
1883,-17659115,537904167,195989,291,2022,11,14,15,10,28
1884,-17659215,537904153,196125,291,2022,11,14,15,10,29
1885,-17659330,537904138,196063,291,2022,11,14,15,10,30
1886,-17659404,537904128,195887,291,2022,11,14,15,10,31
1887,-17659777,537904081,195899,291,2022,11,14,15,10,34
1888,-17659842,537904077,195826,291,2022,11,14,15,10,35
1889,-17660053,537904049,196147,291,2022,11,14,15,10,36
1890,-17660240,537904026,195863,291,2022,11,14,15,10,37
1891,-17660329,537904017,195706,291,2022,11,14,15,10,38
1892,-17660337,537904022,195917,291,2022,11,14,15,10,39
1893,-17660358,537904024,195891,291,2022,11,14,15,10,40
1894,-17660374,537904028,195893,291,2022,11,14,15,10,41
1895,-17660380,537904034,195973,291,2022,11,14,15,10,42
1896,-17660373,537904043,196261,291,2022,11,14,15,10,43
1897,-17660346,537904054,196084,291,2022,11,14,15,10,44
1898,-17660310,537904068,195893,291,2022,11,14,15,10,45
1899,-17660192,537904108,195830,291,2022,11,14,15,10,47
1900,-17660140,537904126,195565,292,2022,11,14,15,10,48
1901,-17660075,537904146,195617,292,2022,11,14,15,10,49
1902,-17660004,537904166,195540,292,2022,11,14,15,10,50
1903,-17659917,537904190,195581,292,2022,11,14,15,10,51
1904,-17659817,537904216,195742,292,2022,11,14,15,10,52
1905,-17659702,537904243,195627,292,2022,11,14,15,10,53
1906,-17659575,537904271,195941,292,2022,11,14,15,10,54
1907,-17659444,537904300,195615,292,2022,11,14,15,10,55
1908,-17659038,537904388,195597,292,2022,11,14,15,10,58
1909,-17658918,537904414,195431,292,2022,11,14,15,10,59
1910,-17658796,537904440,195485,292,2022,11,14,15,11,0
1911,-17658695,537904463,195527,292,2022,11,14,15,11,1
1912,-17658589,537904487,195708,292,2022,11,14,15,11,2
1913,-17658474,537904509,195651,292,2022,11,14,15,11,3
1914,-17658155,537904578,196184,292,2022,11,14,15,11,6
1915,-17658057,537904597,196209,292,2022,11,14,15,11,7
1916,-17657961,537904614,196251,293,2022,11,14,15,11,8
1917,-17657897,537904626,196152,293,2022,11,14,15,11,9
1918,-17657847,537904636,196110,293,2022,11,14,15,11,10
1919,-17657810,537904643,196083,293,2022,11,14,15,11,11
1920,-17657787,537904649,196187,293,2022,11,14,15,11,12
1921,-17657794,537904650,196250,293,2022,11,14,15,11,13
1922,-17657792,537904651,196031,293,2022,11,14,15,11,14
1923,-17657789,537904651,196259,293,2022,11,14,15,11,15
1924,-17657796,537904648,196335,293,2022,11,14,15,11,16
1925,-17657799,537904645,196577,293,2022,11,14,15,11,17
1926,-17657801,537904644,196614,293,2022,11,14,15,11,18
1927,-17657803,537904644,196524,293,2022,11,14,15,11,19
1928,-17657815,537904644,196550,293,2022,11,14,15,11,20
1929,-17657820,537904643,196485,293,2022,11,14,15,11,21
1930,-17657823,537904639,196453,293,2022,11,14,15,11,22
1931,-17657821,537904639,196578,293,2022,11,14,15,11,23
1932,-17657823,537904640,196609,293,2022,11,14,15,11,24
1933,-17657818,537904642,196488,293,2022,11,14,15,11,25
1934,-17657793,537904648,196217,293,2022,11,14,15,11,26
1935,-17657767,537904651,196275,293,2022,11,14,15,11,27
1936,-17657669,537904666,196135,293,2022,11,14,15,11,28
1937,-17657627,537904674,196203,294,2022,11,14,15,11,29
1938,-17657563,537904684,196301,294,2022,11,14,15,11,30
1939,-17657282,537904733,196350,294,2022,11,14,15,11,31
1940,-17657155,537904754,196556,294,2022,11,14,15,11,32
1941,-17657080,537904768,196716,294,2022,11,14,15,11,33
1942,-17657082,537904770,196630,294,2022,11,14,15,11,34
1943,-17656951,537904798,196760,294,2022,11,14,15,11,36
1944,-17656759,537904833,196830,294,2022,11,14,15,11,37
1945,-17656665,537904851,196639,294,2022,11,14,15,11,38
1946,-17656639,537904859,196627,294,2022,11,14,15,11,39
1947,-17656655,537904860,196146,294,2022,11,14,15,11,40
1948,-17656666,537904862,196429,294,2022,11,14,15,11,41
1949,-17656711,537904856,196386,294,2022,11,14,15,11,42
1950,-17656765,537904850,196158,294,2022,11,14,15,11,43
1951,-17656835,537904843,196192,294,2022,11,14,15,11,44
1952,-17656895,537904838,196186,294,2022,11,14,15,11,45
1953,-17657057,537904818,196313,294,2022,11,14,15,11,46
1954,-17657193,537904800,196112,294,2022,11,14,15,11,47
1955,-17657319,537904784,195797,295,2022,11,14,15,11,48
1956,-17657434,537904769,195856,295,2022,11,14,15,11,49
1957,-17657538,537904757,195820,295,2022,11,14,15,11,50
1958,-17657760,537904735,195910,295,2022,11,14,15,11,52
1959,-17657854,537904730,196043,295,2022,11,14,15,11,53
1960,-17657940,537904723,196130,295,2022,11,14,15,11,54
1961,-17658016,537904717,196127,295,2022,11,14,15,11,55
1962,-17658094,537904711,196210,295,2022,11,14,15,11,56
1963,-17658183,537904702,195757,295,2022,11,14,15,11,57
1964,-17658252,537904695,196084,295,2022,11,14,15,11,58
1965,-17658314,537904689,196050,295,2022,11,14,15,11,59
1966,-17658359,537904689,195930,295,2022,11,14,15,12,0
1967,-17658411,537904688,196314,295,2022,11,14,15,12,1
1968,-17658464,537904685,196133,295,2022,11,14,15,12,2
1969,-17658506,537904682,196314,295,2022,11,14,15,12,3
1970,-17658555,537904679,196294,295,2022,11,14,15,12,4
1971,-17658582,537904680,196521,295,2022,11,14,15,12,5
1972,-17658617,537904681,196206,295,2022,11,14,15,12,6
1973,-17658710,537904676,196558,296,2022,11,14,15,12,8
1974,-17658749,537904674,196539,296,2022,11,14,15,12,9
1975,-17658785,537904674,196312,296,2022,11,14,15,12,10
1976,-17658820,537904675,196353,296,2022,11,14,15,12,11
1977,-17658881,537904674,196231,296,2022,11,14,15,12,13
1978,-17658910,537904674,196034,296,2022,11,14,15,12,14
1979,-17658932,537904675,196156,296,2022,11,14,15,12,15
1980,-17658950,537904677,196352,296,2022,11,14,15,12,16
1981,-17658967,537904679,196619,296,2022,11,14,15,12,17
1982,-17658983,537904683,196500,296,2022,11,14,15,12,18
1983,-17658996,537904685,196332,296,2022,11,14,15,12,19
1984,-17658996,537904690,196374,296,2022,11,14,15,12,20
1985,-17658994,537904694,196553,296,2022,11,14,15,12,21
1986,-17659005,537904697,196305,296,2022,11,14,15,12,22
1987,-17659011,537904701,196008,296,2022,11,14,15,12,23
1988,-17659011,537904706,195978,296,2022,11,14,15,12,24
1989,-17659002,537904717,196202,296,2022,11,14,15,12,26
1990,-17658993,537904724,196517,297,2022,11,14,15,12,27
1991,-17658971,537904730,196356,297,2022,11,14,15,12,28
1992,-17658951,537904737,196685,297,2022,11,14,15,12,29
1993,-17658935,537904744,196737,297,2022,11,14,15,12,30
1994,-17658912,537904749,196495,297,2022,11,14,15,12,31
1995,-17658854,537904759,196314,297,2022,11,14,15,12,33
1996,-17658815,537904764,196471,297,2022,11,14,15,12,34
1997,-17658775,537904770,196581,297,2022,11,14,15,12,35
1998,-17658734,537904776,196358,297,2022,11,14,15,12,36
1999,-17658689,537904785,196357,297,2022,11,14,15,12,37
2000,-17658643,537904791,196275,297,2022,11,14,15,12,38
2001,-17658595,537904801,196104,297,2022,11,14,15,12,39
2002,-17658538,537904811,196177,297,2022,11,14,15,12,40
2003,-17658477,537904820,196243,297,2022,11,14,15,12,41
2004,-17658407,537904828,195981,297,2022,11,14,15,12,42
2005,-17658271,537904842,195952,297,2022,11,14,15,12,44
2006,-17658199,537904846,195823,297,2022,11,14,15,12,45
2007,-17658129,537904849,195609,298,2022,11,14,15,12,46
2008,-17657990,537904866,195171,298,2022,11,14,15,12,47
2009,-17657927,537904870,195439,298,2022,11,14,15,12,48
2010,-17657885,537904869,195598,298,2022,11,14,15,12,49
2011,-17657696,537904896,195284,298,2022,11,14,15,12,50
2012,-17657685,537904890,195526,298,2022,11,14,15,12,51
2013,-17657730,537904874,195280,298,2022,11,14,15,12,52
2014,-17657728,537904866,195297,298,2022,11,14,15,12,53
2015,-17657643,537904874,195429,298,2022,11,14,15,12,54
2016,-17657521,537904889,195593,298,2022,11,14,15,12,55
2017,-17657434,537904896,195593,298,2022,11,14,15,12,56
2018,-17657309,537904910,195426,298,2022,11,14,15,12,57
2019,-17657236,537904913,195204,298,2022,11,14,15,12,58
2020,-17657213,537904909,195185,298,2022,11,14,15,12,59
2021,-17657127,537904914,194882,298,2022,11,14,15,13,0
2022,-17657018,537904923,195119,298,2022,11,14,15,13,1
2023,-17656905,537904927,194988,298,2022,11,14,15,13,3
2024,-17656854,537904927,194925,298,2022,11,14,15,13,4
2025,-17656808,537904926,194885,299,2022,11,14,15,13,5
2026,-17656763,537904926,194997,299,2022,11,14,15,13,6
2027,-17656734,537904925,195002,299,2022,11,14,15,13,7
2028,-17656714,537904922,195190,299,2022,11,14,15,13,8
2029,-17656707,537904919,195372,299,2022,11,14,15,13,9
2030,-17656796,537904896,194693,299,2022,11,14,15,13,12
2031,-17656845,537904884,195118,299,2022,11,14,15,13,13
2032,-17656950,537904857,195086,299,2022,11,14,15,13,15
2033,-17657007,537904843,195386,299,2022,11,14,15,13,16
2034,-17657053,537904835,195063,299,2022,11,14,15,13,17
2035,-17657114,537904822,195110,299,2022,11,14,15,13,18
2036,-17657145,537904814,195311,299,2022,11,14,15,13,19
2037,-17657184,537904804,195395,299,2022,11,14,15,13,20
2038,-17657231,537904794,195670,299,2022,11,14,15,13,21
2039,-17657256,537904786,195563,299,2022,11,14,15,13,22
2040,-17657276,537904780,195622,299,2022,11,14,15,13,23
2041,-17657282,537904778,195826,300,2022,11,14,15,13,24
2042,-17657300,537904774,195802,300,2022,11,14,15,13,25
2043,-17657323,537904770,195876,300,2022,11,14,15,13,26
2044,-17657319,537904769,195945,300,2022,11,14,15,13,27
2045,-17657317,537904769,196011,300,2022,11,14,15,13,28
2046,-17657307,537904770,196090,300,2022,11,14,15,13,29
2047,-17657304,537904771,196008,300,2022,11,14,15,13,30
2048,-17657312,537904769,196001,300,2022,11,14,15,13,31
2049,-17657319,537904767,196291,300,2022,11,14,15,13,32
2050,-17657327,537904766,196306,300,2022,11,14,15,13,33
2051,-17657333,537904767,196206,300,2022,11,14,15,13,34
2052,-17657347,537904767,196248,300,2022,11,14,15,13,35
2053,-17657356,537904765,196338,300,2022,11,14,15,13,36
2054,-17657377,537904762,196562,300,2022,11,14,15,13,37
2055,-17657396,537904760,196441,300,2022,11,14,15,13,38
2056,-17657422,537904754,196770,300,2022,11,14,15,13,39
2057,-17657454,537904750,197022,300,2022,11,14,15,13,40
2058,-17657482,537904748,196863,300,2022,11,14,15,13,41
2059,-17657512,537904746,196907,301,2022,11,14,15,13,42
2060,-17657573,537904740,196822,301,2022,11,14,15,13,44
2061,-17657602,537904738,197014,301,2022,11,14,15,13,45
2062,-17657630,537904734,196939,301,2022,11,14,15,13,46
2063,-17657638,537904736,197174,301,2022,11,14,15,13,47
2064,-17657652,537904733,197286,301,2022,11,14,15,13,48
2065,-17657645,537904739,197290,301,2022,11,14,15,13,50
2066,-17657560,537904754,197223,301,2022,11,14,15,13,51
2067,-17657557,537904756,197326,301,2022,11,14,15,13,52
2068,-17657618,537904745,197069,301,2022,11,14,15,13,53
2069,-17657695,537904733,196931,301,2022,11,14,15,13,54
2070,-17657592,537904752,197385,301,2022,11,14,15,13,55
2071,-17657604,537904751,197142,301,2022,11,14,15,13,56
2072,-17657585,537904753,197046,301,2022,11,14,15,13,57
2073,-17657534,537904763,197101,301,2022,11,14,15,13,58
2074,-17657093,537904840,197126,301,2022,11,14,15,13,59
2075,-17657069,537904844,196985,302,2022,11,14,15,14,0
2076,-17657332,537904798,196783,302,2022,11,14,15,14,1
2077,-17657189,537904823,196629,302,2022,11,14,15,14,2
2078,-17657136,537904832,196712,302,2022,11,14,15,14,3
2079,-17656901,537904871,196549,302,2022,11,14,15,14,4
2080,-17656760,537904896,196564,302,2022,11,14,15,14,5
2081,-17656864,537904881,196420,302,2022,11,14,15,14,6
2082,-17656755,537904901,196490,302,2022,11,14,15,14,7
2083,-17656709,537904910,196693,302,2022,11,14,15,14,8
2084,-17656713,537904909,196667,302,2022,11,14,15,14,9
2085,-17656678,537904915,196356,302,2022,11,14,15,14,10
2086,-17656731,537904907,196275,302,2022,11,14,15,14,11
2087,-17656676,537904917,196420,302,2022,11,14,15,14,12
2088,-17656632,537904926,196668,302,2022,11,14,15,14,13
2089,-17656628,537904929,196498,302,2022,11,14,15,14,14
2090,-17656554,537904942,196442,302,2022,11,14,15,14,15
2091,-17656660,537904924,196617,302,2022,11,14,15,14,16
2092,-17656572,537904938,196636,302,2022,11,14,15,14,17
2093,-17656637,537904927,196662,303,2022,11,14,15,14,18
2094,-17656692,537904918,196625,303,2022,11,14,15,14,19
2095,-17656654,537904924,196534,303,2022,11,14,15,14,20
2096,-17656684,537904920,196325,303,2022,11,14,15,14,21
2097,-17656612,537904932,196475,303,2022,11,14,15,14,22
2098,-17656783,537904902,196370,303,2022,11,14,15,14,23
2099,-17656943,537904879,196452,303,2022,11,14,15,14,25
2100,-17657030,537904863,196878,303,2022,11,14,15,14,26
2101,-17656988,537904869,196778,303,2022,11,14,15,14,27
2102,-17657050,537904857,196478,303,2022,11,14,15,14,28
2103,-17657005,537904864,196627,303,2022,11,14,15,14,29
2104,-17657018,537904859,196627,303,2022,11,14,15,14,30
2105,-17657002,537904860,196741,303,2022,11,14,15,14,31
2106,-17657027,537904855,196829,303,2022,11,14,15,14,32
2107,-17657024,537904855,196782,303,2022,11,14,15,14,33
2108,-17657108,537904841,196722,303,2022,11,14,15,14,34
2109,-17657138,537904835,196542,304,2022,11,14,15,14,35
2110,-17657150,537904832,196841,304,2022,11,14,15,14,36
2111,-17657143,537904835,197002,304,2022,11,14,15,14,37
2112,-17656953,537904866,196931,304,2022,11,14,15,14,38
2113,-17657052,537904849,197112,304,2022,11,14,15,14,39
2114,-17657174,537904825,197193,304,2022,11,14,15,14,40
2115,-17657508,537904766,197137,304,2022,11,14,15,14,41
2116,-17657516,537904765,197094,304,2022,11,14,15,14,42
2117,-17657589,537904753,197095,9999,2022,11,14,15,14,43
2118,-17657663,537904741,197095,9999,2022,11,14,15,14,44
2119,-17657736,537904729,197095,9999,2022,11,14,15,14,45
2120,-17657809,537904717,197096,9999,2022,11,14,15,14,46
2121,-17657883,537904705,197096,9999,2022,11,14,15,14,47
2122,-17657956,537904694,197096,9999,2022,11,14,15,14,48
2123,-17658030,537904682,197096,9999,2022,11,14,15,14,49
2124,-17658177,537904658,197097,9999,2022,11,14,15,14,51
2125,-17658250,537904646,197097,9999,2022,11,14,15,14,52
2126,-17658324,537904634,197098,9999,2022,11,14,15,14,53
2127,-17658324,537904634,197098,9999,2022,11,14,15,14,54
2128,-17658324,537904634,197098,9999,2022,11,14,15,14,55
2129,-17658324,537904634,197098,9999,2022,11,14,15,14,56
2130,-17658324,537904634,197098,9999,2022,11,14,15,14,57
2131,-17658324,537904634,197098,9999,2022,11,14,15,14,59
2132,-17658324,537904634,197098,9999,2022,11,14,15,15,0
2133,-17658324,537904634,197098,9999,2022,11,14,15,15,1
2134,-17658324,537904634,197098,9999,2022,11,14,15,15,2
2135,-17658324,537904634,197098,9999,2022,11,14,15,15,3
2136,-17658324,537904634,197098,9999,2022,11,14,15,15,4
2137,-17658324,537904634,197098,9999,2022,11,14,15,15,5
2138,-17658324,537904634,197098,9999,2022,11,14,15,15,6
2139,-17658324,537904634,197098,9999,2022,11,14,15,15,7
2140,-17658324,537904634,197098,9999,2022,11,14,15,15,8
2141,-17658324,537904634,197098,9999,2022,11,14,15,15,9
2142,-17658324,537904634,197098,9999,2022,11,14,15,15,10
2143,-17658324,537904634,197098,9999,2022,11,14,15,15,12
2144,-17665033,537903373,195712,306,2022,11,14,15,15,13
2145,-17664828,537903380,195795,306,2022,11,14,15,15,14
2146,-17665409,537903321,195439,306,2022,11,14,15,15,15
2147,-17665722,537903264,195390,306,2022,11,14,15,15,16
2148,-17665967,537903245,195430,306,2022,11,14,15,15,17
2149,-17666306,537903184,195413,306,2022,11,14,15,15,18
2150,-17666575,537903131,195220,306,2022,11,14,15,15,19
2151,-17666724,537903102,195125,306,2022,11,14,15,15,20
2152,-17667008,537903060,195112,306,2022,11,14,15,15,21
2153,-17667434,537902992,195118,306,2022,11,14,15,15,23
2154,-17667748,537902939,194956,306,2022,11,14,15,15,24
2155,-17668009,537902902,195112,306,2022,11,14,15,15,25
2156,-17668042,537902893,195113,307,2022,11,14,15,15,26
2157,-17668203,537902862,194855,307,2022,11,14,15,15,27
2158,-17668605,537902801,195165,307,2022,11,14,15,15,28
2159,-17668556,537902810,194915,307,2022,11,14,15,15,29
2160,-17668819,537902765,194908,307,2022,11,14,15,15,30
2161,-17668992,537902733,194755,307,2022,11,14,15,15,31
2162,-17669165,537902702,194616,307,2022,11,14,15,15,32
2163,-17669298,537902675,194543,307,2022,11,14,15,15,33
2164,-17669405,537902651,194546,307,2022,11,14,15,15,34
2165,-17669338,537902659,194720,307,2022,11,14,15,15,35
2166,-17669385,537902645,194699,307,2022,11,14,15,15,36
2167,-17669385,537902642,194773,307,2022,11,14,15,15,37
2168,-17669510,537902620,194585,307,2022,11,14,15,15,38
2169,-17669715,537902587,194744,307,2022,11,14,15,15,39
2170,-17669842,537902570,194733,307,2022,11,14,15,15,40
2171,-17670017,537902548,194765,307,2022,11,14,15,15,41
2172,-17670166,537902522,194765,9999,2022,11,14,15,15,42
2173,-17670316,537902497,194765,9999,2022,11,14,15,15,43
2174,-17670465,537902472,194765,9999,2022,11,14,15,15,44
2175,-17670730,537902438,194342,308,2022,11,14,15,15,45
2176,-17670606,537902467,194369,308,2022,11,14,15,15,46
2177,-17670382,537902518,194845,308,2022,11,14,15,15,47
2178,-17670069,537902581,195002,308,2022,11,14,15,15,48
2179,-17670023,537902589,195002,9999,2022,11,14,15,15,49
2180,-17669976,537902604,195021,308,2022,11,14,15,15,50
2181,-17669625,537902676,195079,308,2022,11,14,15,15,51
2182,-17669528,537902698,194998,308,2022,11,14,15,15,52
2183,-17669406,537902723,194880,308,2022,11,14,15,15,53
2184,-17669392,537902734,195087,308,2022,11,14,15,15,54
2185,-17669319,537902750,195038,308,2022,11,14,15,15,55
2186,-17669049,537902816,194893,308,2022,11,14,15,15,58
2187,-17668698,537902880,194716,309,2022,11,14,15,15,59
2188,-17668622,537902896,194604,309,2022,11,14,15,16,0
2189,-17668400,537902937,194783,309,2022,11,14,15,16,1
2190,-17668083,537902995,194877,309,2022,11,14,15,16,2
2191,-17667874,537903035,194888,309,2022,11,14,15,16,3
2192,-17667617,537903083,194837,309,2022,11,14,15,16,4
2193,-17667327,537903134,194821,309,2022,11,14,15,16,5
2194,-17667084,537903176,194489,309,2022,11,14,15,16,6
